"gene","Gn","Gc","Gmax","Gsum","N_term_thread","C_term_thread","ENT.ID","num_zipper_nc","num_loop_contacting_res","num_cross_nearest_neighbors","min_N_prot_depth_left","min_C_prot_depth_right","Travatos_G","Length","Entanglement","Cov_Entanglement","Total_Mutations_n","mean_SASA","disease","Essential","p1","p0","Delta_2RF"
"Q8N4Q0",1.04994,0.71755,1.04994,1.68909,3,1,5,44,62,51,0.4668435,0.03713528,1.245,377,"Yes","No",4,51.1763196761857,"No","No",0.142,0.176,-0.034
"Q8N4T0",0.96313,1.04982,1.04982,1.66124,1,1,5,59,102,49,0.6201373,0.8077803,1.511,437,"Yes","Yes",6,52.0191119198627,"Yes","No",0.785,0.299,0.486
"Q8N4T4",0.68851,0.75841,0.75841,0.97128,1,1,2,2,36,16,0.7014925,0.1880597,0.83,335,"Yes","No",4,61.044923577403,"Yes","No",0.79,0.026,0.764
"Q8N4T8",0.95771,0.07001,0.95771,1.02772,1,0,1,1,41,21,0.5654008,0,1.108,237,"Yes","No",3,50.4863104022447,"No","No",0.189,0.38,-0.191
"Q8N4U5",0.67341,0.20689,0.67341,0.8803,1,0,1,1,44,23,0.6589595,0,0.769,519,"Yes","No",3,69.6995053877765,"No","No",0.094,0.348,-0.254
"Q8N4V2",0.7678,0.73324,0.7678,0.8111,1,1,3,44,73,29,0.5875912,0.6678832,1.577,548,"Yes","Yes",0,60.158468307146,"No","No",0.106,0.372,-0.266
"Q8N4Z0",0.81151,0.73633,0.81151,0.9945,1,1,2,39,52,29,0.05504587,0.6972477,1.32,218,"Yes","No",2,59.799387573211,"No","No",0.119,0.127,-0.00800000000000001
"Q8N539",0.73604,0.66265,0.73604,0.93664,1,1,3,3,51,27,0.7136659,0.03253796,1.029,461,"Yes","No",2,72.4209692013276,"No","No",0.067,0.459,-0.392
"Q8N543",1.79713,1.89819,1.89819,2.0315,2,2,6,60,81,50,0.8856089,0.5719557,2.537,542,"Yes","No",2,60.7302692849631,"No","No",0.144,0.253,-0.109
"Q8N565",0.17504,0.7589,0.7589,0.93394,0,1,1,11,34,19,0,0.2102804,0.89,214,"Yes","No",2,85.8667968817757,"No","No",0.105,0.169,-0.064
"Q8N594",0.65326,0.06447,0.65326,0.71773,1,0,1,5,20,25,0.6326964,0,1.064,471,"Yes","No",3,80.9743264118471,"No","No",0.107,0.458,-0.351
"Q8N5A5",0.73553,0.96475,0.96475,1.64974,3,1,3,13,36,32,0.4237288,0.5009416,1.485,531,"Yes","No",6,90.9358134711864,"No","No",0.192,0.232,-0.04
"Q8N5B7",0.03374,0.60365,0.60365,0.63739,0,1,1,18,60,25,0,0.5076531,0.879,392,"Yes","No",2,63.7107168677806,"No","No",0.127,0.405,-0.278
"Q8N5C6",0.99381,0.79747,0.99381,1.42794,1,1,3,37,54,24,0.5437186,0.3417085,1.473,995,"Yes","No",7,71.7936892718754,"No","Yes",0.213,0.29,-0.077
"Q8N5C7",1.33074,1.14583,1.33074,2.0501,1,1,8,70,56,52,0.4638158,0.625,1.722,304,"Yes","No",0,74.6501690343618,"No","No",0.094,0.109,-0.015
"Q8N5D0",0.69222,1.06867,1.06867,1.14098,1,1,3,60,51,28,0.05612999,0.2245199,1.611,677,"Yes","No",0,55.6253833036425,"No","No",0.123,0.122,0.001
"Q8N5D6",0.85206,0.88175,0.88175,1.03936,1,1,5,32,65,25,0.6455331,0.1325648,1.284,347,"Yes","No",6,60.1436018176427,"No","No",0.193,0.221,-0.028
"Q8N5I2",0.73197,1.0063,1.0063,1.73827,1,1,4,19,79,33,0.47806,0.3672055,1.237,433,"Yes","No",6,72.9856123239261,"No","No",0.185,0.917,-0.732
"Q8N5I3",0.8096,0.66454,0.8096,0.81176,1,1,2,2,26,18,0.5257353,0.125,1.033,272,"Yes","No",0,72.0148784138456,"No","No",0.087,0.2,-0.113
"Q8N5I4",0.76091,0.83013,0.83013,0.91421,1,1,3,15,76,26,0.1393939,0.3575758,1.568,330,"Yes","No",6,44.7756808024848,"No","No",0.177,0.378,-0.201
"Q8N5J2",0.67819,0.06578,0.67819,0.74397,1,0,1,1,25,19,0.2515991,0,0.764,469,"Yes","No",4,87.8612833590618,"No","No",0.141,0.269,-0.128
"Q8N5L8",0.05129,0.82985,0.82985,0.88114,0,1,1,47,36,25,0,0.2883436,1.326,163,"Yes","No",0,73.6568617780982,"No","No",0.061,0.139,-0.078
"Q8N5R6",0.85403,0.77976,0.85403,1.63266,1,1,6,14,100,37,0.4196242,0.6169102,1.087,958,"Yes","No",0,81.6984291522568,"No","No",0.135,0.151,-0.016
"Q8N5S1",0.7697,0.06112,0.7697,0.83082,1,0,1,2,44,19,0.3189189,0,0.781,370,"Yes","No",4,62.5889632504865,"No","No",0.148,0.544,-0.396
"Q8N5S9",0.12111,0.76954,0.76954,0.89065,0,2,1,25,46,29,0,0.5485149,1.083,505,"Yes","No",2,79.4625706532475,"No","No",0.152,0.319,-0.167
"Q8N5T2",0.09556,0.67729,0.67729,0.75589,0,5,2,3,96,75,0,0.2642586,1.067,526,"Yes","No",0,50.5269898466958,"No","No",0.119,0.088,0.031
"Q8N5U0",0.69674,1.02667,1.02667,1.06718,1,3,3,18,60,34,0.1561562,0.4234234,1.308,333,"Yes","No",0,78.8512545869369,"No","No",0.085,0.095,-0.01
"Q8N5V2",0.78599,0.76799,0.78599,1.34358,1,3,5,11,53,31,0.8676056,0.1830986,1.06,710,"Yes","No",3,79.2696114731831,"No","No",0.114,0.378,-0.264
"Q8N5X7",0.94716,0.89847,0.94716,1.0403,1,1,3,36,50,23,0.5758929,0.2053571,1.3,224,"Yes","No",0,67.6782665878839,"No","No",0.112,0.264,-0.152
"Q8N5Y8",1.09148,0.92734,1.09148,2.01882,1,1,3,32,78,44,0.4689441,0.2080745,1.532,322,"Yes","No",0,62.3370193179193,"No","No",0.046,0.215,-0.169
"Q8N5Z0",0.79793,0.96654,0.96654,1.50838,1,1,4,72,106,38,0.3176471,0.3294118,1.454,425,"Yes","No",0,45.8027459338776,"No","No",0.151,0.312,-0.161
"Q8N5Z5",0.01389,0.72911,0.72911,0.743,0,1,1,1,14,18,0,0.3917197,0.77,321,"Yes","No",6,99.3294514398754,"Yes","No",0.762,0.582,0.18
"Q8N608",1.00701,0.81734,1.00701,1.19332,1,1,3,41,73,35,0.7085427,0.2512563,1.352,796,"Yes","No",7,51.5524101008618,"Yes","No",0.803,0.636,0.167
"Q8N609",0.23596,0.60279,0.60279,0.83875,0,1,1,3,57,26,0,0.5365854,0.82,369,"Yes","No",1,71.7275050619512,"No","No",0.129,0.147,-0.018
"Q8N635",0.61269,0.77206,0.77206,0.89998,1,3,4,5,62,41,0.3936652,0.739819,1.125,442,"Yes","No",9,64.7469418785204,"Yes","No",0.872,0.81,0.0619999999999999
"Q8N653",0.60769,0.77433,0.77433,0.79818,1,3,2,7,41,40,0.08571429,0.5035714,1.001,840,"Yes","No",47,61.5697350432643,"Yes","No",0.976,0.981,-0.005
"Q8N661",0.09687,0.61235,0.61235,0.70922,0,1,1,2,38,14,0,0.3053097,0.665,226,"Yes","No",2,58.3638678887168,"No","No",0.067,0.315,-0.248
"Q8N688",0.00201,0.72106,0.72106,0.72307,0,1,1,1,17,19,0,0.2238806,0.946,67,"Yes","No",2,102.08554651194,"No","No",0.1,0.472,-0.372
"Q8N690",0.00342,0.72596,0.72596,0.72938,0,1,1,1,16,19,0,0.3452381,0.936,84,"Yes","No",1,109.52729794881,"No","No",0.036,0.228,-0.192
"Q8N695",0.78254,1.60186,1.60186,1.72465,1,3,7,219,158,65,0.1393443,0.5590164,2.531,610,"Yes","Yes",7,49.0400374694754,"Yes","No",0.821,0.356,0.465
"Q8N697",0.89077,1.5297,1.5297,2.39436,1,3,6,152,98,70,0.6031196,0.7175043,1.932,577,"Yes","No",3,53.1484036298648,"Yes","No",0.777,0.142,0.635
"Q8N6C5",0.84374,0.80421,0.84374,0.9683,1,1,10,4,44,26,0.8907186,0.2866766,1.282,1336,"Yes","No",48,69.132567565488,"Yes","No",0.94,0.69,0.25
"Q8N6C8",0.98074,0.6632,0.98074,1.00801,1,1,5,2,37,25,0.808656,0.523918,1.297,439,"Yes","No",0,62.4345714287927,"No","NT",0.158,0.029,0.129
"Q8N6F8",0.71425,0.15512,0.71425,0.86937,1,0,1,2,41,26,0.2897959,0,0.911,245,"Yes","No",5,69.1695017939592,"Yes","No",0.802,0.282,0.52
"Q8N6G5",1.0042,0.87298,1.0042,1.72876,1,1,4,27,71,48,0.7214022,0.1217712,1.334,542,"Yes","No",2,66.8053425442768,"No","No",0.09,0.226,-0.136
"Q8N6K7",0.12831,0.62186,0.62186,0.75017,0,1,1,7,49,22,0,0.1057692,0.759,520,"Yes","No",4,79.5396614237308,"No","No",0.097,0.35,-0.253
"Q8N6M0",0.16809,0.82016,0.82016,0.98825,0,1,1,15,19,23,0,0.04778157,1.216,293,"Yes","No",6,78.796236417099,"Yes","No",0.772,0.397,0.375
"Q8N6M3",0.67028,0.6023,0.67028,0.68388,1,1,2,31,68,26,0.6335878,0.1946565,1.05,262,"Yes","No",6,60.1784418368702,"Yes","No",0.836,0.602,0.234
"Q8N6M5",0.87016,1.29867,1.29867,1.94246,1,1,5,46,71,46,0.6905371,0.5805627,1.587,391,"Yes","No",4,55.2703555852072,"No","No",0.154,0.098,0.056
"Q8N6M6",1.09836,1.03767,1.09836,1.7611,3,1,6,51,120,64,0.6495726,0.7020757,2.05,819,"Yes","No",1,55.7434998328107,"Yes","No",0.741,0.294,0.447
"Q8N6Q3",0.8859,0.96901,0.96901,1.73285,1,1,6,62,65,47,0.7459954,0.6567506,1.251,437,"Yes","No",0,60.111309008206,"No","No",0.112,0.046,0.066
"Q8N6Q8",0.61988,0.66804,0.66804,0.80236,1,3,4,17,88,53,0.2951907,0.8225539,1.145,603,"Yes","No",9,68.6438414592239,"No","No",0.226,0.821,-0.595
"Q8N6R0",0.84391,0.78536,0.84391,0.96466,1,1,8,7,50,29,0.7124464,0.7038627,1.166,699,"Yes","No",5,53.6509828533705,"No","No",0.153,0.541,-0.388
"Q8N6S4",0.69955,0.7373,0.7373,0.8089,3,1,3,16,81,49,0.4177449,0.08687616,1.486,541,"Yes","No",1,70.9808528109612,"No","No",0.114,0.145,-0.031
"Q8N6T0",0.71752,0.62607,0.71752,0.85898,1,1,2,33,68,29,0.4755382,0.3659491,1.173,577,"Yes","No",2,73.7912621494385,"Yes","No",0.708,0.149,0.559
"Q8N6T7",1.11662,1.12872,1.12872,1.2278,3,1,3,49,71,47,0.1408451,0.2816901,1.51,355,"Yes","No",7,65.0959932652394,"Yes","No",0.893,0.596,0.297
"Q8N6V4",0.67729,0.09032,0.67729,0.76761,1,0,1,31,30,24,0.1075269,0,0.981,93,"Yes","No",0,59.2639213360215,"No","No",0.125,0.196,-0.071
"Q8N6Y1",0.05947,0.75946,0.75946,0.78771,0,1,2,2,39,23,0,0.7150368,0.892,951,"Yes","No",6,70.5159692629674,"No","No",0.13,0.28,-0.15
"Q8N752",0.12042,0.76663,0.76663,0.88705,0,1,1,5,30,26,0,0.735905,1.055,337,"Yes","No",2,58.5633471303561,"No","No",0.111,0.164,-0.053
"Q8N755",0.63602,0.16232,0.63602,0.79834,1,0,1,9,58,19,0.2376238,0,0.911,202,"Yes","No",0,58.189649407901,"No","No",0.073,0.038,0.035
"Q8N766",0.7371,0.2333,0.7371,0.9704,1,0,3,15,56,22,0.4582075,0,1.043,993,"Yes","No",24,54.2252316680222,"Yes","No",0.967,0.948,0.019
"Q8N7A1",0.65303,0.64711,0.65303,0.757,1,1,2,5,44,26,0.04433498,0.58867,0.808,406,"Yes","No",0,51.296024294803,"No","No",0.109,0.131,-0.022
"Q8N7B1",1.02169,1.61178,1.61178,1.9204,1,1,4,25,77,28,0.3289902,0.7752443,2.503,307,"Yes","No",2,71.8234613281303,"No","No",0.131,0.207,-0.076
"Q8N7C3",0.82032,0.89727,0.89727,0.96487,1,3,3,8,67,42,0.590389,0.2173913,1.139,387,"Yes","No",9,61.6178338236176,"No","No",0.282,0.727,-0.445
"Q8N7C7",0.96961,0.92466,0.96961,0.99039,1,1,3,16,34,26,0.2459016,0.5016393,1.467,305,"Yes","No",2,71.4550609741967,"No","No",0.107,0.288,-0.181
"Q8N7N1",0.66065,0.18765,0.66065,0.8483,1,0,1,3,37,24,0.3878788,0,1.071,296,"Yes","No",10,55.6896561788716,"No","NT",0.244,0.333,-0.089
"Q8N7P1",0.89279,0.93639,0.93639,1.34322,1,3,5,14,91,79,0.6399254,0.1287313,1.464,536,"Yes","No",2,64.4729241240224,"No","No",0.104,0.22,-0.116
"Q8N7R7",0.23235,1.06775,1.06775,1.15869,0,1,2,35,64,26,0,0.3537604,1.732,359,"Yes","No",0,79.6018763882897,"No","No",0.135,0.054,0.081
"Q8N806",0.94761,0.88262,0.94761,1.00387,1,1,3,33,45,22,0.4564706,0.2847059,1.218,425,"Yes","No",3,81.3998758517459,"Yes","No",0.747,0.363,0.384
"Q8N807",1.0176,0.93192,1.0176,1.80056,1,1,9,54,70,60,0.7020548,0.8304795,1.215,584,"Yes","No",9,68.1292122549589,"No","No",0.23,0.795,-0.565
"Q8N808",1.82731,0.65377,1.82731,1.91484,2,1,3,42,85,40,0.2071006,0.3372781,2.049,338,"Yes","No",1,55.9780933615266,"No","No",0.049,0.387,-0.338
"Q8N819",0.7155,0.7523,0.7523,1.00482,1,1,3,23,65,33,0.6767442,0.2534884,1.035,430,"Yes","No",2,55.7173170941767,"No","No",0.055,0.194,-0.139
"Q8N884",0.02969,0.6195,0.6195,0.64919,0,1,1,5,57,32,0,0.2816092,0.997,522,"Yes","No",6,77.8177753821877,"No","No",0.124,0.652,-0.528
"Q8N8A6",1.19147,1.1122,1.19147,2.03446,3,3,5,36,128,63,0.7237237,0.3243243,1.428,666,"Yes","No",12,72.5233118651592,"No","Yes",0.277,0.768,-0.491
"Q8N8L6",0.66483,0.80564,0.80564,0.87634,1,1,2,19,40,28,0.3319672,0.4836066,1.167,244,"Yes","No",0,75.4658460652459,"No","No",0.07,0.023,0.047
"Q8N8M0",0.74722,1.62191,1.62191,1.76475,1,6,3,34,81,70,0.498645,0.01626016,2.471,369,"Yes","No",4,58.2234717267751,"No","No",0.17,0.348,-0.178
"Q8N8N7",0.95576,0.66789,0.95576,1.5387,3,1,4,9,63,39,0.4501425,0.03418803,1.148,351,"Yes","No",1,44.0869378330826,"No","No",0.13,0.139,-0.00900000000000001
"Q8N8Q3",0.6356,0.65544,0.65544,0.79352,1,1,2,23,58,28,0.1737589,0.5673759,1.156,282,"Yes","No",4,58.1807557950213,"No","No",0.16,0.427,-0.267
"Q8N8Q8",0.62769,0.6728,0.6728,0.89606,1,1,2,1,48,17,0.7117117,0.1711712,0.873,333,"Yes","No",2,72.5398389855435,"No","No",0.149,0.295,-0.146
"Q8N8R3",0.61099,0.0226,0.61099,0.63359,1,0,1,2,30,23,0.07590759,0,0.669,303,"Yes","No",0,61.258333209703,"No","No",0.048,0.072,-0.024
"Q8N8R5",0.824,1.02294,1.02294,1.16477,1,1,2,24,56,27,0.2883117,0.6233766,1.216,385,"Yes","No",5,70.2475711671169,"Yes","No",0.834,0.32,0.514
"Q8N8R7",0.17331,0.79379,0.79379,0.9235,0,1,2,5,26,21,0,0.7807692,0.879,260,"Yes","No",2,80.8681317772308,"No","No",0.111,0.392,-0.281
"Q8N8S7",0.72157,0.91835,0.91835,1.63992,1,1,2,3,35,25,0.02199662,0.8510998,0.929,591,"Yes","No",1,111.238900158318,"Yes","No",0.801,0.105,0.696
"Q8N8U9",0.84945,0.10779,0.84945,0.88412,1,0,3,9,65,22,0.9343066,0,1.024,685,"Yes","No",9,69.7642523982715,"Yes","No",0.829,0.784,0.0449999999999999
"Q8N8V2",0.71256,0.78881,0.78881,0.95412,1,1,2,27,66,34,0.06583072,0.8510972,1.367,638,"Yes","No",6,53.6494409864107,"No","No",0.146,0.456,-0.31
"Q8N8X9",0.06081,0.68055,0.68055,0.74136,0,1,1,1,61,26,0,0.4889503,1.023,362,"Yes","No",1,52.0967205223094,"No","No",0.126,0.376,-0.25
"Q8N945",0.70349,0,0.70349,0.70349,1,0,1,3,42,22,0.06349206,0,0.965,189,"Yes","No",2,61.1731318479365,"No","No",0.145,0.201,-0.056
"Q8N957",0.89155,0.64161,0.89155,0.95574,1,1,3,10,65,34,0.5340314,0.7356021,1.415,763,"Yes","No",1,71.7397474502569,"No","No",0.167,0.244,-0.077
"Q8N960",0.7645,0.88056,0.88056,1.0874,1,1,8,6,110,28,0.4807302,0.872211,1.674,986,"Yes","No",23,84.1091140512089,"Yes","No",0.911,0.758,0.153
"Q8N961",1.15232,0.66358,1.15232,1.43187,1,1,3,42,106,24,0.8273171,0.7765854,1.362,1025,"Yes","No",2,57.4672934827512,"No","No",0.136,0.268,-0.132
"Q8N983",0.73335,0.01229,0.73335,0.74564,1,0,1,22,23,16,0.1488372,0,0.999,215,"Yes","No",1,92.1561013262326,"No","Yes",0.131,0.418,-0.287
"Q8N987",1.14057,0.8489,1.14057,1.14057,1,1,2,3,38,23,0.7179487,0.1339031,1.247,351,"Yes","No",2,86.1790568558974,"No","No",0.127,0.083,0.044
"Q8N999",1.00626,0.82069,1.00626,1.08417,1,1,4,28,49,28,0.5138462,0.5630769,2.055,325,"Yes","No",1,55.7770341456308,"No","No",0.097,0.001,0.096
"Q8N9B8",0.74395,0.96662,0.96662,1.02892,3,1,3,41,92,46,0.4636175,0.07900208,1.243,481,"Yes","No",0,57.9752749908857,"No","No",0.06,0.112,-0.052
"Q8N9C0",0.68269,0.11097,0.68269,0.76884,1,0,2,5,36,25,0.923588,0,0.853,903,"Yes","No",7,68.0354870377962,"No","No",0.174,0.421,-0.247
"Q8N9F0",0.04711,0.6573,0.6573,0.70441,0,1,1,13,31,19,0,0.03642384,1.386,302,"Yes","No",2,66.615778279702,"Yes","No",0.751,0.193,0.558
"Q8N9F7",1.08901,0.89063,1.08901,1.09973,1,1,3,19,59,33,0.2356688,0.2866242,1.411,314,"Yes","No",0,49.8221929293631,"No","No",0.11,0.032,0.078
"Q8N9H8",0.88356,0.7976,0.88356,1.06229,1,1,5,42,63,32,0.8413242,0.5125571,1.669,876,"Yes","No",17,64.3843789956964,"No","No",0.3,0.933,-0.633
"Q8N9I0",0.75784,0.09084,0.75784,0.84868,1,0,2,1,50,30,0.7350835,0,0.907,419,"Yes","No",4,79.5925319646062,"Yes","No",0.747,0.398,0.349
"Q8N9I9",0.07254,0.75337,0.75337,0.82591,0,1,1,1,24,20,0,0.8270893,0.825,347,"Yes","No",0,72.6114777625648,"Yes","No",0.79,0.124,0.666
"Q8N9L9",0.91889,0.87405,0.91889,1.15918,1,1,3,26,60,29,0.3800475,0.5605701,1.229,421,"Yes","No",3,45.3407436855107,"No","No",0.106,0.555,-0.449
"Q8N9M5",0.76801,0.82619,0.82619,1.06819,1,1,3,14,75,32,0.1830709,0.3779528,1.302,508,"Yes","No",1,65.1507156559646,"No","No",0.068,0.056,0.012
"Q8N9N8",0.60792,0.09577,0.60792,0.70369,1,0,1,2,23,23,0.1636364,0,0.924,165,"Yes","No",1,94.1063277947879,"No","Yes",0.081,0.186,-0.105
"Q8N9R8",0.70923,0.72757,0.72757,0.9214,1,1,2,38,74,30,0.4570957,0.1039604,1.226,606,"Yes","No",0,58.0600599801419,"No","No",0.092,0.062,0.03
"Q8N9S9",0.88389,1.17208,1.17208,1.65983,1,1,3,19,62,27,0.3681818,0.5477273,1.445,440,"Yes","No",5,61.4831875626955,"Yes","No",0.82,0.396,0.424
"Q8N9V2",0.73804,0.86503,0.86503,1.02247,1,1,3,18,57,27,0.7371795,0.1282051,1.278,468,"Yes","No",3,74.6722467704273,"No","No",0.046,0.494,-0.448
"Q8N9V3",0.62035,0.69575,0.69575,0.69575,1,1,2,3,33,19,0.03571429,0.3970588,0.796,476,"Yes","No",6,51.822046126042,"No","No",0.218,0.119,0.099
"Q8N9W5",0.79315,0.82012,0.82012,0.93052,1,1,4,24,90,25,0.1608133,0.5360444,1.46,541,"Yes","No",14,60.1683183847135,"Yes","No",0.924,0.724,0.2
"Q8NA19",0.90586,0.88824,0.90586,1.14993,1,1,5,24,70,31,0.4863563,0.4494382,1.265,623,"Yes","No",3,77.9485710958909,"No","No",0.089,0.432,-0.343
"Q8NA23",0.69478,0.05327,0.69478,0.74805,1,0,1,1,28,18,0.1852861,0,0.838,367,"Yes","No",5,58.4228218937493,"No","No",0.139,0.241,-0.102
"Q8NA29",1.13566,0.70731,1.13566,1.4156,1,1,5,95,104,43,0.5819521,0.6869245,1.604,543,"Yes","No",8,57.7346132396501,"Yes","No",0.814,0.149,0.665
"Q8NA58",0.82939,0.93235,0.93235,1.62086,3,1,4,42,91,46,0.8134615,0.3134615,1.358,520,"Yes","No",9,54.9919290014154,"Yes","No",0.9,0.523,0.377
"Q8NA66",0.82676,1.04279,1.04279,1.17415,1,1,4,18,41,22,0.8211009,0.353211,1.254,436,"Yes","No",2,84.2145739449679,"No","No",0.148,0.436,-0.288
"Q8NA92",0,0.65095,0.65095,0.65095,0,1,1,4,26,21,0,0.7883212,0.88,274,"Yes","No",8,103.081951130292,"No","No",0.248,0.398,-0.15
"Q8NAA4",0.61289,0,0.61289,0.61289,1,0,1,4,41,20,0.5508885,0,1.008,619,"Yes","No",5,77.9082592601292,"No","No",0.138,0.744,-0.606
"Q8NAB2",0.71067,1.12546,1.12546,1.23862,1,1,3,27,58,33,0.5506536,0.0245098,1.393,612,"Yes","No",0,53.168224224634,"No","No",0.04,0.096,-0.056
"Q8NAC3",0.86113,0.61066,0.86113,1.11154,1,1,5,30,60,30,0.7408344,0.3337547,1.356,791,"Yes","No",22,71.1414176622503,"Yes","No",0.93,0.639,0.291
"Q8NAT1",1.06897,0.89294,1.06897,1.89543,3,1,7,49,99,52,0.9,0.6086207,1.463,580,"Yes","No",11,54.9841815161,"Yes","No",0.874,0.724,0.15
"Q8NAU1",0.65823,0.04488,0.65823,0.70311,1,0,1,2,39,21,0.2461538,0,0.797,212,"Yes","No",0,91.2929971906604,"Yes","No",0.756,0.072,0.684
"Q8NAV1",0.60949,0.65765,0.65765,0.68973,1,1,2,1,54,24,0.1826923,0.7788462,0.825,312,"Yes","No",0,96.512713816859,"No","Yes",0.105,0.244,-0.139
"Q8NB12",0.99592,0.73673,0.99592,1.34662,1,1,4,59,68,47,0.4285714,0.6489796,1.254,490,"Yes","No",2,49.6297252486694,"No","No",0.109,0.139,-0.03
"Q8NB14",0.75805,1.02483,1.02483,1.28302,1,1,3,63,58,30,0.8080614,0.2821497,1.545,1042,"Yes","No",3,69.4508444190384,"No","No",0.2,0.32,-0.12
"Q8NB16",0.13033,0.64607,0.64607,0.7764,0,1,1,20,50,26,0,0.4012739,0.955,471,"Yes","No",13,59.2115419373673,"No","No",0.292,0.422,-0.13
"Q8NB37",0.93976,0.20543,0.93976,1.14519,1,0,2,35,46,20,0.6863636,0,1.323,220,"Yes","No",1,47.7841492651909,"No","No",0.13,0.389,-0.259
"Q8NB49",1.65714,1.42414,1.65714,3.08128,2,2,7,40,203,69,0.4169611,0.770318,1.846,1132,"Yes","No",4,54.0972503077897,"Yes","No",0.762,0.484,0.278
"Q8NB78",1.15488,1.65664,1.65664,2.48044,3,4,11,87,156,95,0.5012165,0.5839416,2.069,822,"Yes","No",2,52.4856253982871,"Yes","No",0.829,0.36,0.469
"Q8NB90",1.20817,1.18523,1.20817,2.2662,1,2,6,87,42,56,0.7446809,0.8745801,1.679,893,"Yes","No",30,70.0958515698544,"Yes","Yes",0.94,0.886,0.0539999999999999
"Q8NB91",0.61894,0.74842,0.74842,0.83119,1,3,3,6,49,41,0.05355064,0.1641444,1.466,859,"Yes","No",50,73.2044388811083,"Yes","No",0.969,0.934,0.0349999999999999
"Q8NBA8",1.24272,1.14908,1.24272,1.98772,1,1,5,75,53,50,0.7080537,0.3322148,1.798,298,"Yes","No",1,73.6645974795973,"No","No",0.076,0.122,-0.046
"Q8NBE8",0.76505,0.70256,0.76505,0.99761,1,1,3,7,50,23,0.562724,0.01075269,1.209,558,"Yes","No",2,51.5352279709857,"No","NT",0.081,0.216,-0.135
"Q8NBF2",0.80591,0.88147,0.88147,1.03571,3,1,7,45,116,54,0.8360882,0.8016529,1.347,726,"Yes","No",12,45.2426159836088,"Yes","No",0.866,0.595,0.271
"Q8NBF6",0.74011,1.2299,1.2299,1.51896,1,7,9,15,97,77,0.7978395,0.2145062,1.327,648,"Yes","No",5,73.2811519561883,"No","No",0.167,0.491,-0.324
"Q8NBH2",0.84231,0.83018,0.84231,0.96088,1,1,3,10,60,29,0.3736762,0.6641452,1.099,661,"Yes","No",5,68.3416327230499,"Yes","No",0.784,0.429,0.355
"Q8NBI5",0.93086,0.95424,0.95424,1.8851,1,1,3,102,103,36,0.04684318,0.7311609,1.705,491,"Yes","Yes",1,50.5212238265703,"No","No",0.116,0.101,0.015
"Q8NBI6",0.99197,0.83816,0.99197,1.07189,1,1,3,30,58,34,0.6412214,0.1450382,1.368,393,"Yes","No",1,60.8302845816336,"Yes","No",0.718,0.171,0.547
"Q8NBJ5",0.87185,0.84412,0.87185,1.33298,3,1,9,46,69,51,0.7508039,0.5675241,1.17,622,"Yes","No",7,52.4744925839486,"Yes","No",0.807,0.707,0.1
"Q8NBJ7",0.93186,1.32973,1.32973,1.79475,1,2,2,59,72,40,0.3122924,0.05980066,1.421,301,"Yes","No",5,57.3666247416478,"No","No",0.196,0.044,0.152
"Q8NBJ9",1.06303,0.78662,1.06303,1.08426,3,1,3,51,133,40,0.2247596,0.8425481,1.602,832,"Yes","Yes",3,62.4723353599183,"No","No",0.155,0.449,-0.294
"Q8NBK3",0.99107,1.06388,1.06388,1.74536,1,2,3,89,82,44,0.4171123,0.04278075,1.37,374,"Yes","No",32,62.368395671016,"Yes","No",0.96,0.957,0.003
"Q8NBL1",0.92531,1.06032,1.06032,1.08309,1,1,3,21,50,26,0.5306122,0.3239796,1.266,392,"Yes","No",10,56.7277181597092,"Yes","No",0.904,0.406,0.498
"Q8NBM8",0.94832,1.82265,1.82265,2.7657,3,3,8,73,144,91,0.6862348,0.51417,2.332,494,"Yes","No",1,48.1529161844939,"No","No",0.232,0.168,0.064
"Q8NBN3",0.12233,1.2036,1.2036,1.32593,0,1,1,9,62,26,0,0.6738739,1.839,555,"Yes","Yes",0,73.9183009140108,"No","No",0.092,0.197,-0.105
"Q8NBN7",0.74011,0.75707,0.75707,0.84798,1,1,3,22,71,25,0.1238671,0.3836858,1.234,331,"Yes","No",2,51.6987947344109,"No","No",0.109,0.041,0.068
"Q8NBP0",0.66495,0.75286,0.75286,1.41781,1,1,3,56,109,40,0.6197674,0.01860465,1.339,860,"Yes","No",2,55.3206896113279,"No","No",0.109,0.288,-0.179
"Q8NBP5",1.22118,0.80461,1.22118,1.48854,1,1,6,85,85,37,0.6308017,0.6940928,1.607,474,"Yes","No",8,62.0446035303165,"No","No",0.199,0.53,-0.331
"Q8NBP7",0.95879,1.01132,1.01132,1.95524,1,1,11,38,89,47,0.8078035,0.8208092,1.969,692,"Yes","Yes",41,53.3261444140145,"Yes","No",0.987,0.957,0.03
"Q8NBQ5",0.91398,0.12778,0.91398,1.03721,1,0,2,23,48,24,0.5733333,0,1.299,300,"Yes","No",1,57.7041714843,"No","No",0.122,0.403,-0.281
"Q8NBQ7",0.54587,0.76971,0.76971,1.31558,0,1,1,23,60,21,0,0.1881919,0.898,271,"Yes","No",4,54.5720866704428,"No","No",0.135,0.509,-0.374
"Q8NBS3",1.52836,1.58894,1.58894,1.76491,3,3,12,106,151,69,0.4651429,0.2297143,2.207,891,"Yes","No",38,63.0980134100337,"Yes","No",0.964,0.962,0.002
