"gene","Delta_2RF","euclidean_dist","Gn","Gc","Gmax","Gsum","N_term_thread","C_term_thread","ENT.ID","num_zipper_nc","num_loop_contacting_res","num_cross_nearest_neighbors","min_N_prot_depth_left","min_C_prot_depth_right","Travatos_G","Length","Entanglement","Cov_Entanglement","Total_Mutations_n","mean_SASA","disease","Essential","gene_ctrl","Gn_ctrl","Gc_ctrl","Gmax_ctrl","Gsum_ctrl","N_term_thread_ctrl","C_term_thread_ctrl","ENT.ID_ctrl","num_zipper_nc_ctrl","num_loop_contacting_res_ctrl","num_cross_nearest_neighbors_ctrl","min_N_prot_depth_left_ctrl","min_C_prot_depth_right_ctrl","Travatos_G_ctrl","Length_ctrl","Entanglement_ctrl","Cov_Entanglement_ctrl","Total_Mutations_n_ctrl","mean_SASA_ctrl","disease_ctrl","Essential_ctrl"
"Q9BTV5",0.444,0.913430365866246,0.78737,0.9969,0.9969,1.12595,3,1,4,20,69,39,0.7217742,0.08266129,1.424,496,"Yes","No",2,72.3690354958911,"Yes","No","Q8N8B7",0,0,0,0,0,0,0,0,0,0,0,0,0,351,"No","No",3,86.1151189965527,"No","No"
"O00203",0.444,1.94875168465703,0.82682,0.65688,0.82682,0.89402,1,3,4,22,48,39,0.23400365630713,0.130712979890311,1.023,1094,"Yes","No",9,72.1854383383437,"Yes","No","P52737",0,0,0,0,0,0,0,0,0,0,0,0,0,540,"No","No",1,91.0570863990741,"No","No"
"P42229",0.444,1.75986345360726,0.78017,0.20744,0.78017,0.98761,1,0,1,2,50,24,0.4685139,0,0.915,794,"Yes","No",3,63.7068127526146,"Yes","No","Q9NQZ8",0,0,0,0,0,0,0,0,0,0,0,0,0,489,"No","No",2,89.5836765497955,"No","No"
"P13232",0.443,0.0782858107368699,0.78896,0.06421,0.78896,0.85317,1,0,1,5,37,17,0.497175141242938,0,1.33,177,"Yes","Yes",3,82.2358174796723,"Yes","No","Q5FWF7",0,0,0,0,0,0,0,0,0,0,0,0,0,155,"No","No",2,82.5331668201935,"No","No"
"Q5JVL4",0.443,1.08209100898812,0.80278,0.0569,0.80278,0.84203,1,0,2,12,24,23,0.3859375,0,1.124,640,"Yes","No",18,77.4183166039312,"Yes","No","O75346",0,0,0,0,0,0,0,0,0,0,0,0,0,499,"No","No",3,90.0300505816433,"No","No"
"Q9Y238",0.443,3.28376466344101,0.79428,1.11372,1.11372,1.15485,1,1,5,13,48,23,0.8649573,0.5749288,1.853,1755,"Yes","No",26,73.9571146161835,"Yes","No","Q5BJE1",0,0,0,0,0,0,0,0,0,0,0,0,0,867,"No","No",10,107.918558761246,"No","No"
"P11047",0.443,3.07231314760252,2.00525,1.91978,2.00525,2.07687,2,2,7,19,84,29,0.440024860161591,0.84711000621504,2.634,1609,"Yes","No",14,68.6622582297029,"Yes","No","Q4V328",0,0,0,0,0,0,0,0,0,0,0,0,0,841,"No","No",4,104.771678563615,"No","No"
"P23368",0.443,2.36242655177102,0.85544,0.83584,0.85544,0.98869,1,1,4,43,65,27,0.525684931506849,0.654109589041096,1.298,584,"Yes","No",4,47.7072081197466,"Yes","No","Q9BUH6",0,0,0,0,0,0,0,0,0,0,0,0,0,204,"No","No",0,83.0660736320588,"No","No"
"Q9UPM8",0.443,2.07884620875146,0.69988,0.64572,0.69988,0.94852,5,3,3,17,43,54,0.2075638,0.02022867,0.961,1137,"Yes","No",10,72.0302955437361,"Yes","No","Q569K6",0,0,0,0,0,0,0,0,0,0,0,0,0,752,"No","No",9,101.923202601457,"No","No"
"P57775",0.442,1.97775848346534,0.61358,0.6643,0.6643,1.0398,1,1,2,5,60,21,0.3398058,0.01213592,1.049,412,"Yes","No",1,51.0994297222476,"Yes","No","Q9BWD3",0,0,0,0,0,0,0,0,0,0,0,0,0,113,"No","No",0,81.2380423468142,"No","No"
"Q6P1N9",0.442,2.23872265943781,0.66885,0.73793,0.73793,1.40678,1,1,1,28,51,44,0.03030303,0.1178451,1.123,297,"Yes","No",0,44.3665353592997,"Yes","No","Q9BUK0",0,0,0,0,0,0,0,0,0,0,0,0,0,85,"No","No",2,80.6596985858824,"No","No"
"Q2VPB7",0.442,2.37792934220455,0.08871,0.67606,0.67606,0.76477,0,3,3,10,41,39,0,0.143508,0.942,878,"Yes","No",6,54.3545348168405,"Yes","No","Q6ZMV8",0,0,0,0,0,0,0,0,0,0,0,0,0,503,"No","No",3,90.1798864772366,"No","No"
"Q16181",0.442,0.457277021720696,0.63421,0.10452,0.63421,0.73873,1,0,1,28,49,25,0.1212815,0,1.124,437,"Yes","No",0,80.294865454897,"Yes","No","Q15973",0,0,0,0,0,0,0,0,0,0,0,0,0,351,"No","No",0,86.8343967148148,"No","No"
"Q6IQ26",0.442,2.83304623433536,0.77679,0.812,0.812,0.86548,1,1,5,23,77,26,0.7583528,0.8430458,1.216,1287,"Yes","No",7,60.6568367347288,"Yes","No","Q8WV37",0,0,0,0,0,0,0,0,0,0,0,0,0,535,"No","No",2,92.2891397149832,"No","No"
"Q9NYK5",0.442,0.658100102480358,0.87856,0.90198,0.90198,1.56854,3,1,4,17,79,39,0.443787,0.2071006,1.155,338,"Yes","No",2,64.5439294338166,"Yes","Yes","P63208",0,0,0,0,0,0,0,0,0,0,0,0,0,163,"No","No",0,71.7713807376687,"No","Yes"
"Q9Y2Z9",0.442,2.00077593439182,1.04984,1.36441,1.36441,2.37559,1,2,6,71,114,57,0.491453,0.6987179,2.082,468,"Yes","No",13,53.5437704756197,"Yes","No","Q13296",0,0,0,0,0,0,0,0,0,0,0,0,0,93,"No","No",2,80.9635442612903,"No","No"
"O75344",0.441,1.23160768963322,0.7811,1.03132,1.03132,1.36891,1,1,3,10,52,29,0.180428134556575,0.587155963302752,1.204,327,"Yes","No",3,63.6417037019755,"Yes","No","Q9BX93",0,0,0,0,0,0,0,0,0,0,0,0,0,195,"No","No",1,83.3535587939487,"No","No"
"Q9BRU9",0.441,0.122018810433204,0.91945,0.07504,0.91945,0.99449,1,0,1,19,33,25,0.1204819,0,1.153,249,"Yes","No",3,85.7776165332932,"Yes","Yes","O95707",0,0,0,0,0,0,0,0,0,0,0,0,0,220,"No","No",4,84.4453051244545,"No","Yes"
"Q8IVS8",0.441,2.29806895564837,0.86997,0.61846,0.86997,1.2411,1,1,4,12,72,30,0.6634799,0.01720841,1.232,523,"Yes","No",8,48.2643974149446,"Yes","No","Q9UKW6",0,0,0,0,0,0,0,0,0,0,0,0,0,265,"No","No",0,84.4737601410943,"No","No"
"P30838",0.44,2.32848268059389,1.08862,0.71727,1.08862,1.09267,1,1,4,28,65,30,0.4746137,0.3002208,1.271,453,"Yes","No",7,46.3696514999249,"Yes","No","P07438",0,0,0,0,0,0,0,0,0,0,0,0,0,61,"No","No",0,80.5122285360656,"No","No"
"P49591",0.44,1.46868888161958,0.14584,0.74432,0.74432,0.89016,0,5,4,127,109,73,0,0.807393,1.619,514,"Yes","No",3,54.5224757016498,"Yes","Yes","P62249",0,0,0,0,0,0,0,0,0,0,0,0,0,146,"No","No",0,71.9710850106986,"No","Yes"
"P06681",0.44,2.54031090506596,0.8755,1.09273,1.09273,1.43445,1,1,10,48,111,48,0.81781914893617,0.420212765957447,1.592,752,"Yes","No",9,49.2076356874309,"Yes","No","O15480",0,0,0,0,0,0,0,0,0,0,0,0,0,346,"No","No",2,87.0620705714624,"No","No"
"Q6JEL2",0.44,2.09970845022626,0.74557,1.01614,1.01614,1.40477,1,1,3,19,52,29,0.5871711,0.06414474,1.177,608,"Yes","No",4,53.6267111920329,"Yes","No","P52797",0,0,0,0,0,0,0,0,0,0,0,0,0,238,"No","Yes",1,84.2683879251681,"No","No"
"Q15166",0.44,2.15840589921479,0.64422,0.07957,0.64422,0.72379,1,0,1,2,37,21,0.1497175,0,0.865,354,"Yes","No",5,47.4922100806949,"Yes","No","P04733",0,0,0,0,0,0,0,0,0,0,0,0,0,61,"No","No",1,80.9482252032787,"No","No"
"Q6ZRF8",0.439,0.293371415417728,0.61188,0.00964,0.61188,0.62152,1,0,1,1,14,17,0.1798107,0,0.786,634,"Yes","No",8,93.776809273858,"Yes","No","Q8NFR7",0,0,0,0,0,0,0,0,0,0,0,0,0,591,"No","No",12,97.1138071677496,"No","No"
"O00189",0.438,1.69614017301798,0.70824,0.0349,0.70824,0.74314,1,0,1,2,55,25,0.503311258278146,0,0.941,453,"Yes","No",8,58.5763209214614,"Yes","No","Q8N129",0,0,0,0,0,0,0,0,0,0,0,0,0,248,"No","No",2,85.0481439818145,"No","No"
"P31350",0.438,0.872475654843208,0.68271,0.20028,0.68271,0.88153,1,0,2,18,80,30,0.6066838,0,1.026,389,"Yes","No",0,64.6008656364679,"Yes","Yes","Q9BV90",0,0,0,0,0,0,0,0,0,0,0,0,0,132,"No","No",0,72.8848601490909,"No","Yes"
"Q8NI27",0.438,2.17096003289716,0.63696,0.18474,0.63696,0.8217,1,0,1,5,53,17,0.2448211,0,0.871,1593,"Yes","No",22,75.312976011135,"Yes","Yes","P78344",0,0,0,0,0,0,0,0,0,0,0,0,0,907,"No","No",1,81.3263416000728,"No","Yes"
"O15530",0.438,1.02693977067909,0.60594,0.74133,0.74133,0.85971,1,1,3,10,73,25,0.83273381294964,0.715827338129496,1.13,556,"Yes","No",1,66.542527184964,"Yes","Yes","Q9UHD1",0,0,0,0,0,0,0,0,0,0,0,0,0,332,"No","No",1,80.2187779314458,"No","Yes"
"Q96C23",0.438,2.47008673305098,0.86558,1.09103,1.09103,1.95661,1,3,4,22,105,60,0.5847953,0.1111111,1.668,342,"Yes","No",5,41.9563655761403,"Yes","No","Q6P5R6",0,0,0,0,0,0,0,0,0,0,0,0,0,122,"No","No",1,82.0963286627869,"No","No"
"Q9Y2M2",0.438,0.843332063694867,0.71999,0.77395,0.77395,1.49394,1,1,2,26,37,32,0.24,0.3946667,1.143,353,"Yes","No",4,72.3636920276204,"Yes","No","A6NLX3",0,0,0,0,0,0,0,0,0,0,0,0,0,237,"No","No",1,85.261598119097,"No","No"
"P49758",0.437,0.898675414100938,0.73838,1.04642,1.04642,1.53717,1,1,4,8,61,27,0.2860169,0.7648305,1.221,472,"Yes","No",0,73.0861191273517,"Yes","No","Q6AZW8",0,0,0,0,0,0,0,0,0,0,0,0,0,331,"No","No",0,86.6691261127372,"No","No"
"Q2YD98",0.437,0.618173321129907,0.76202,0.01055,0.76202,0.77257,1,0,1,4,18,10,0.8011283,0,0.837,709,"Yes","No",19,90.2911122249083,"Yes","No","A6PVS8",0,0,0,0,0,0,0,0,0,0,0,0,0,624,"No","No",14,99.116871629032,"No","No"
"P49642",0.437,1.47963304713559,1.50026,1.0917,1.50026,1.70353,2,1,5,60,82,52,0.2571429,0.6047619,1.655,420,"Yes","No",5,51.7210571446667,"Yes","Yes","Q9Y333",0,0,0,0,0,0,0,0,0,0,0,0,0,95,"No","No",0,70.9765442391579,"No","Yes"
"P01019",0.436,2.16944699664183,1.00343,0.96871,1.00343,1.06952,5,3,9,24,119,47,0.611344537815126,0.506302521008403,2.043,485,"Yes","No",14,51.9287503914268,"Yes","No","Q93015",0,0,0,0,0,0,0,0,0,0,0,0,0,286,"No","No",4,86.3937250571678,"No","No"
"Q8TDQ7",0.436,2.28346316385455,0.74678,0.94392,0.94392,1.11797,1,1,4,11,62,34,0.2536232,0.3152174,1.502,276,"Yes","No",0,44.9734895363623,"Yes","No","Q9NWQ9",0,0,0,0,0,0,0,0,0,0,0,0,0,140,"No","No",0,82.863188769,"No","No"
"Q86W42",0.435,2.13935463416025,0.65635,0.07999,0.65635,0.73634,1,0,1,31,40,22,0.08797654,0,0.975,341,"Yes","No",8,48.9832081821584,"Yes","No","Q96EL2",0,0,0,0,0,0,0,0,0,0,0,0,0,167,"No","No",0,83.5142786135928,"No","No"
"O43395",0.435,0.494027942246338,1.406,0.77745,1.406,1.44793,2,3,3,48,57,44,0.796486090775988,0.0263543191800878,1.891,683,"Yes","No",12,100.221267018091,"Yes","Yes","O95391",0,0,0,0,0,0,0,0,0,0,0,0,0,586,"No","No",3,101.630628458567,"No","Yes"
"P41229",0.435,4.23338540716505,1.72645,2.14488,2.14488,2.90965,3,3,9,39,137,84,0.3333333,0.6128205,2.363,1560,"Yes","No",83,69.0076226899692,"Yes","No","A6NI56",0,0,0,0,0,0,0,0,0,0,0,0,0,667,"No","No",26,107.062248566717,"No","No"
"Q7Z569",0.434,0.50756677066291,1.31712,1.9549,1.9549,2.97497,3,3,6,45,72,58,0.01858108,0.7635135,2.404,592,"Yes","No",0,83.8234232905912,"Yes","No","Q9H074",0,0,0,0,0,0,0,0,0,0,0,0,0,479,"No","No",1,90.4553033898038,"No","No"
"Q86U44",0.434,0.326480602111665,0.81175,0.77636,0.81175,0.99544,1,1,4,16,48,28,0.6741379,0.1689655,1.443,580,"Yes","No",0,83.8260159210621,"Yes","Yes","Q9H6T3",0,0,0,0,0,0,0,0,0,0,0,0,0,665,"No","No",4,86.0588775553835,"No","Yes"
"Q9Y3B2",0.434,0.321907340506963,0.23787,0.75986,0.75986,0.97223,0,1,2,1,30,19,0,0.2564103,0.799,195,"Yes","No",1,68.7263280883692,"Yes","Yes","Q9NP97",0,0,0,0,0,0,0,0,0,0,0,0,0,96,"No","No",0,71.3663543665625,"No","Yes"
"Q07869",0.433,1.09318168029726,0.11281,0.69201,0.69201,0.80482,0,1,1,5,27,15,0,0.6688034,0.968,468,"Yes","No",4,70.1387057737308,"Yes","No","Q9BWX1",0,0,0,0,0,0,0,0,0,0,0,0,0,381,"No","No",2,88.0088359250446,"No","No"
"O75487",0.433,1.45556085925883,0.72732,0.02451,0.72732,0.75183,1,0,1,11,98,18,0.507194244604317,0,0.887,556,"Yes","No",7,65.8810293630252,"Yes","No","Q96NG5",0,0,0,0,0,0,0,0,0,0,0,0,0,402,"No","No",1,88.8320195310945,"No","No"
"Q00978",0.433,0.671647893988848,0.62153,0.8758,0.8758,1.03219,1,1,2,2,31,19,0.1043257,0.7150127,0.977,393,"Yes","No",3,76.8097349132316,"Yes","No","Q9Y224",0,0,0,0,0,0,0,0,0,0,0,0,0,244,"No","No",0,85.3672518613771,"No","No"
"O15379",0.432,1.65665747017179,0.86494,0.72903,0.86494,1.31998,1,1,8,19,84,33,0.600467289719626,0.752336448598131,1.16,428,"Yes","No",3,49.0245122889392,"Yes","Yes","P84090",0,0,0,0,0,0,0,0,0,0,0,0,0,104,"No","No",0,72.2320531201923,"No","Yes"
"P51148",0.432,0.928114464854155,0.73189,0.21444,0.73189,0.94633,1,0,1,31,51,24,0.1157407,0,1.274,216,"Yes","No",0,68.6696634229722,"Yes","No","Q9Y534",0,0,0,0,0,0,0,0,0,0,0,0,0,153,"No","No",1,83.9852044921569,"No","No"
"P15121",0.432,2.44537831557318,0.8025,0.7146,0.8025,0.8523,1,1,2,15,57,27,0.0537974683544303,0.174050632911392,1.225,316,"Yes","No",1,43.4126801586392,"Yes","No","P0DM35",0,0,0,0,0,0,0,0,0,0,0,0,0,61,"No","No",0,82.7621514590164,"No","No"
"Q5XUX0",0.432,1.28277366947687,0.87641,0.66764,0.87641,1.54405,3,1,4,28,68,42,0.6530612,0.05565863,1.086,539,"Yes","No",4,68.548717375577,"Yes","No","P54274",0,0,0,0,0,0,0,0,0,0,0,0,0,439,"No","No",1,89.4929707069248,"No","No"
"P13716",0.431,2.38032137294252,0.78771,0.95637,0.95637,1.01102,1,1,3,30,57,32,0.603030303030303,0.0454545454545454,1.419,330,"Yes","No",5,45.1559293304848,"Yes","No","O95816",0,0,0,0,0,0,0,0,0,0,0,0,0,211,"No","No",0,84.6395329083886,"No","No"
"O15523",0.431,1.04261921651957,0.85159,0.9667,0.9667,1.43252,1,3,7,13,121,43,0.672727272727273,0.695454545454545,1.236,660,"Yes","No",0,75.606565186003,"Yes","No","Q52LJ0",0,0,0,0,0,0,0,0,0,0,0,0,0,433,"No","No",1,89.4863809238845,"No","No"
"P52209",0.431,1.56370045139761,0.60844,0.04138,0.60844,0.64982,1,0,1,21,62,22,0.4140787,0,1.112,483,"Yes","No",2,48.7035564420041,"Yes","Yes","Q96T76",0,0,0,0,0,0,0,0,0,0,0,0,0,1030,"No","No",8,46.2122189567301,"No","Yes"
"Q9BYD1",0.431,0.603786258677262,0.88033,0.00369,0.88033,0.88402,1,0,1,10,19,22,0.1067416,0,1.135,178,"Yes","No",0,74.512479236573,"Yes","No","Q6NW29",0,0,0,0,0,0,0,0,0,0,0,0,0,188,"No","No",1,84.6346571287021,"No","No"
"P15498",0.43,2.17887060396567,0.78492,0.84124,0.84124,1.3332,1,3,7,6,108,31,0.706508875739645,0.611834319526627,1.111,845,"Yes","No",4,58.8735209716568,"Yes","No","Q8N9F8",0,0,0,0,0,0,0,0,0,0,0,0,0,522,"No","No",2,92.1927055614943,"No","No"
"Q9HCE1",0.43,2.82555124501212,0.84858,1.20856,1.20856,1.87971,1,3,11,37,149,60,0.8255234,0.559322,1.733,1003,"Yes","No",5,50.7365319653719,"Yes","No","O95780",0,0,0,0,0,0,0,0,0,0,0,0,0,498,"No","No",3,91.8635595634538,"No","No"
"Q9C093",0.429,3.38332027310097,0.79927,0.10402,0.79927,0.89353,3,0,3,18,68,35,0.4302964,0,1.392,1822,"Yes","No",37,80.9264355163502,"Yes","No","Q7Z3E2",0,0,0,0,0,0,0,0,0,0,0,0,0,898,"No","No",4,107.779364642539,"No","No"
"Q8IVL5",0.429,1.79942886957573,0.90212,0.99715,0.99715,1.28559,1,5,3,16,95,61,0.8757062,0.08050847,2.058,708,"Yes","Yes",11,63.1768974647034,"Yes","No","Q13106",0,0,0,0,0,0,0,0,0,0,0,0,0,437,"No","No",4,90.1156347293959,"No","No"
"Q9BZ29",0.429,4.37627617456103,1.2931,0.99959,1.2931,2.26756,7,1,15,61,153,94,0.861769,0.7008217,1.747,2069,"Yes","No",2,59.0752571322765,"Yes","No","Q15276",0,0,0,0,0,0,0,0,0,0,0,0,0,862,"No","No",2,105.792788633411,"No","No"
"Q9H2X0",0.429,1.71277272369012,0.97101,0.12452,0.97101,0.97865,3,0,4,32,64,42,0.4764398,0,1.231,955,"Yes","Yes",8,72.2588929511686,"Yes","No","Q8TBZ5",0,0,0,0,0,0,0,0,0,0,0,0,0,544,"No","No",4,93.3743063066176,"No","No"
"Q9P2E3",0.429,3.92286256749176,0.82224,1.06871,1.06871,1.43602,5,3,16,27,158,69,0.5797706,0.7367049,1.635,1918,"Yes","No",12,63.5273650509416,"Yes","No","Q5BJF6",0,0,0,0,0,0,0,0,0,0,0,0,0,829,"No","No",1,104.155094487334,"No","No"
"Q05397",0.428,1.87333624849704,0.67891,0.67907,0.67907,0.80033,5,1,4,19,119,76,0.08079848,0.526616,1.129,1052,"Yes","No",2,72.9564988369848,"Yes","No","O75123",0,0,0,0,0,0,0,0,0,0,0,0,0,536,"No","No",3,92.9792595764925,"No","No"
"O15382",0.428,2.02960882664086,0.75834,0.607,0.75834,1.18692,1,1,4,22,98,27,0.696428571428571,0.357142857142857,1.048,392,"Yes","No",9,52.575784620602,"Yes","No","P60153",0,0,0,0,0,0,0,0,0,0,0,0,0,205,"No","No",2,85.1476409801951,"No","No"
"O75914",0.428,0.968233561660782,0.18549,0.72339,0.72339,0.90888,0,1,1,15,50,28,0,0.363148479427549,1.123,559,"Yes","No",17,78.2376094111628,"Yes","No","Q6NX45",0,0,0,0,0,0,0,0,0,0,0,0,0,483,"No","No",6,91.78919258706,"No","No"
"Q96FS4",0.428,1.79055070808702,0.73888,0.79197,0.79197,1.04779,3,1,7,38,78,42,0.5633397,0.5057582,1.417,1042,"Yes","No",10,75.983012640572,"Yes","No","Q8IYT3",0,0,0,0,0,0,0,0,0,0,0,0,0,715,"No","No",10,101.869338207133,"No","No"
"P51449",0.427,0.604720278294451,0.08376,0.70196,0.70196,0.78572,0,1,1,5,26,15,0,0.8378378,1.026,518,"Yes","No",6,81.8434200207336,"Yes","No","P17023",0,0,0,0,0,0,0,0,0,0,0,0,0,458,"No","No",2,91.1404223084716,"No","No"
"P62195",0.427,0.736072205335424,0.69164,0.92302,0.92302,0.95832,1,1,2,2,48,25,0.4630542,0.2807882,1.164,406,"Yes","No",0,69.941692074867,"Yes","Yes","Q16543",0,0,0,0,0,0,0,0,0,0,0,0,0,378,"No","No",1,82.235442276455,"No","Yes"
"Q9GZL7",0.427,1.58242088395868,0.01978,0.71373,0.71373,0.73351,0,1,1,27,36,21,0,0.07328605,1.023,423,"Yes","No",2,50.5654947122364,"Yes","Yes","Q15370",0,0,0,0,0,0,0,0,0,0,0,0,0,118,"No","No",0,72.9246383372034,"No","Yes"
"P00352",0.427,2.68142268651489,1.03185,0.7107,1.03185,1.04382,1,1,6,23,133,26,0.544910179640719,0.558882235528942,1.569,501,"Yes","No",2,42.6662838258523,"Yes","No","Q96E11",0,0,0,0,0,0,0,0,0,0,0,0,0,262,"No","No",2,86.3616231064504,"No","No"
"P48443",0.426,0.561345957650704,0.06739,0.71604,0.71604,0.78343,0,1,1,5,24,17,0,0.5853132,0.91,463,"Yes","No",1,81.776949162851,"Yes","No","O43294",0,0,0,0,0,0,0,0,0,0,0,0,0,461,"No","No",0,91.1932700584642,"No","No"
"O95980",0.426,2.43621759740553,0.72574,0.69807,0.72574,0.76408,1,1,4,17,85,32,0.7826982492276,0.0895983522142121,1.412,971,"Yes","No",6,58.8774266805561,"Yes","No","Q9ULM2",0,0,0,0,0,0,0,0,0,0,0,0,0,529,"No","No",2,94.0503605918715,"No","No"
"O95340",0.425,2.43101708988517,1.06986,0.91628,1.06986,1.13776,1,1,9,50,82,32,0.90228013029316,0.806188925081433,1.43,614,"Yes","No",9,49.7947780022215,"Yes","No","Q8IUB2",0,0,0,0,0,0,0,0,0,0,0,0,0,231,"No","No",2,86.1190492017316,"No","No"
"Q9UBG7",0.425,1.63059465588151,0.88467,0.98712,0.98712,1.87179,1,1,7,22,54,36,0.5647969,0.6982592,1.421,517,"Yes","No",4,62.7956521141586,"Yes","No","O75618",0,0,0,0,0,0,0,0,0,0,0,0,0,318,"No","No",0,88.4042719191509,"No","No"
"P22695",0.424,2.21097932323975,0.77949,0.62198,0.77949,1.00681,1,1,2,15,73,29,0.185430463576159,0.258278145695364,1.368,453,"Yes","No",8,50.9960537254216,"Yes","No","P55854",0,0,0,0,0,0,0,0,0,0,0,0,0,103,"No","No",2,84.0324472690291,"No","No"
"P83876",0.424,0.838102215660013,0.95286,0.85114,0.95286,1.02264,1,1,2,30,34,24,0.2112676,0.5774648,1.177,142,"Yes","No",0,59.0034166580282,"Yes","Yes","Q15843",0,0,0,0,0,0,0,0,0,0,0,0,0,81,"No","No",0,72.811414918642,"No","Yes"
"Q13322",0.424,0.853186226010099,1.17317,0.82763,1.17317,1.90296,1,1,3,58,69,57,0.503367,0.3400673,1.358,594,"Yes","No",8,79.5950280724579,"Yes","No","Q6PK81",0,0,0,0,0,0,0,0,0,0,0,0,0,442,"No","No",4,91.6627461303167,"No","No"
"P04183",0.424,0.957719562716807,0.73055,0.84605,0.84605,0.85199,1,1,4,5,42,28,0.52991452991453,0.482905982905983,1.222,234,"Yes","No",0,69.8567226831453,"Yes","No","Q86YW7",0,0,0,0,0,0,0,0,0,0,0,0,0,130,"No","Yes",1,85.1910838738462,"No","No"
"Q8N9S9",0.424,1.60898808502814,0.88389,1.17208,1.17208,1.65983,1,1,3,19,62,27,0.3681818,0.5477273,1.445,440,"Yes","No",5,61.4831875626955,"Yes","No","Q8TAD2",0,0,0,0,0,0,0,0,0,0,0,0,0,202,"No","Yes",1,85.9383203824753,"No","No"
"Q96FV9",0.424,0.772121256722725,0.00266,0.64892,0.64892,0.65158,0,1,1,5,44,17,0,0.52207,0.807,657,"Yes","No",2,75.7153660457534,"Yes","Yes","P56182",0,0,0,0,0,0,0,0,0,0,0,0,0,461,"No","No",7,84.0285162310412,"No","Yes"
"Q8WV93",0.423,1.43266760824487,0.69447,0.70003,0.70003,0.7183,1,1,2,3,55,26,0.2785863,0.4989605,1.138,481,"Yes","No",2,65.7456204905322,"Yes","No","Q8IVV7",0,0,0,0,0,0,0,0,0,0,0,0,0,300,"No","No",0,88.2433313281867,"No","No"
"P15882",0.422,1.60393212058194,0.0489,0.76434,0.76434,0.77902,0,1,2,37,43,19,0,0.446623093681917,1.206,459,"Yes","No",13,63.9187047533769,"Yes","No","Q9H0U6",0,0,0,0,0,0,0,0,0,0,0,0,0,180,"No","No",2,85.9730673142778,"No","No"
"P42226",0.422,1.81372947896076,0.78505,0.21495,0.78505,1,1,0,2,3,50,24,0.3707202,0,0.917,847,"Yes","No",9,71.0384851698418,"Yes","No","Q9H7X3",0,0,0,0,0,0,0,0,0,0,0,0,0,374,"No","No",1,90.9723782435829,"No","No"
"P29692",0.421,0.0504307727558259,0.77584,0,0.77584,0.77584,1,0,1,1,23,22,0.697508896797153,0,0.869,281,"Yes","No",2,94.5022446896797,"Yes","No","Q99944",0,0,0,0,0,0,0,0,0,0,0,0,0,293,"No","No",2,93.8698761054607,"No","No"
"Q75QN2",0.421,2.58575752195653,0.79852,0.1839,0.79852,0.98242,1,0,1,15,46,26,0.7809045,0,0.902,995,"Yes","No",7,57.6597331557146,"Yes","Yes","Q9Y3E7",0,0,0,0,0,0,0,0,0,0,0,0,0,222,"No","No",0,80.8142235881081,"No","Yes"
"P48200",0.421,3.26207723376723,1.02756,1.17937,1.17937,2.15965,5,1,13,68,164,74,0.7705088,0.6022845,1.837,963,"Yes","No",13,44.7492383199398,"Yes","No","Q9H6K1",0,0,0,0,0,0,0,0,0,0,0,0,0,298,"No","No",0,88.7197922895302,"No","No"
"Q15436",0.42,2.80717558034747,1.16345,0.95887,1.16345,1.22378,3,1,8,31,123,56,0.8169935,0.420915,2.072,765,"Yes","No",4,47.5989947255059,"Yes","No","Q16527",0,0,0,0,0,0,0,0,0,0,0,0,0,193,"No","No",0,86.2604452319171,"No","No"
"Q2MV58",0.42,1.26141454060832,0.63546,0.81451,0.81451,0.87121,1,1,4,3,55,24,0.867121,0.407155,1.174,587,"Yes","Yes",6,74.2189034290051,"Yes","No","P22692",0,0,0,0,0,0,0,0,0,0,0,0,0,258,"No","No",2,88.3849497777907,"No","No"
"Q96L93",0.42,2.34271826249191,0.83193,0.78182,0.83193,1.17769,1,1,5,26,103,30,0.365224,0.6264237,1.26,1317,"Yes","No",11,73.8145419768383,"Yes","No","Q96CN9",0,0,0,0,0,0,0,0,0,0,0,0,0,775,"No","No",3,103.21265899871,"No","No"
"P01011",0.42,2.03636054202354,0.86208,1.89993,1.89993,2.28496,5,2,8,27,108,45,0.520094562647754,0.146572104018912,2.162,423,"Yes","No",14,55.398051240747,"Yes","No","O95751",0,0,0,0,0,0,0,0,0,0,0,0,0,146,"No","No",1,85.5199938278082,"No","No"
"O75635",0.419,2.39146503145823,0.87549,0.86877,0.87549,1.08904,5,1,6,21,100,38,0.484210526315789,0.144736842105263,1.996,380,"Yes","No",4,47.1202480358421,"Yes","No","Q6XE38",0,0,0,0,0,0,0,0,0,0,0,0,0,83,"No","No",1,84.7815483228916,"No","No"
"Q9UDY4",0.419,0.697490699366469,0.72533,0.76508,0.76508,0.80948,1,1,3,3,35,27,0.5459941,0.3145401,1.038,337,"Yes","No",3,77.1573553427893,"Yes","No","Q5TGL8",0,0,0,0,0,0,0,0,0,0,0,0,0,231,"No","No",1,87.6693957288745,"No","No"
"P10144",0.419,1.75308929929642,0.79217,0.89075,0.89075,1.4212,1,1,7,11,91,33,0.59919028340081,0.546558704453441,1.865,247,"Yes","No",5,56.6618592654899,"Yes","No","A8MT69",0,0,0,0,0,0,0,0,0,0,0,0,0,81,"No","No",0,84.8551433501235,"No","No"
